"movieID","movieName","genre","rating"
"299","Priest","Drama",4.12465878070974
"300","Quiz Show","Drama",3.56766917293233
"301","Picture Bride","Drama",3.99642857142857
"302","Queen Margot","Drama",3.70814479638009
"303","Quick and the Dead, The","Action",3.64082687338501
"304","Roommates","Comedy",4.24863387978142
"305","Ready to Wear","Comedy",3.26262626262626
"306","Three Colors: Red","Drama",4
"307","Three Colors: Blue","Drama",4.14545454545455
"308","Three Colors: White","Drama",3.97587131367292
"309","Red Firecracker, Green Firecracker","Drama",3.91145833333333
"310","Rent-a-Kid","Comedy",4.12903225806452
"311","Relative Fear","Horror",4.21564482029598
"312","Stuart Saves His Family","Comedy",3.79338842975207
"313","Swan Princess, The","Animation",3.60294117647059
"314","Secret of Roan Inish, The","Drama",4.07334183673469
"315","Specialist, The","Action",3.0625
"316","Stargate","Action",3.55813953488372
"317","Santa Clause, The","Children's",1
"318","Shawshank Redemption, The","Drama",3.24137931034483
"319","Shallow Grave","Thriller",2.15384615384615
"320","Suture","Film-Noir",2.33333333333333
"321","Strawberry and Chocolate","Drama",4
"322","Swimming with Sharks","Comedy",3.175
"324","Sum of Us, The","Comedy",3.03783783783784
"325","National Lampoon's Senior Trip","Comedy",3.75227686703097
"326","To Live","Drama",1.71875
"327","Tank Girl","Action",1.37209302325581
"Sci-Fi","Sci-Fi","Sci-Fi",NA
"328","Tales From the Crypt Presents: Demon Knight","Horror",1.68181818181818
"329","Star Trek: Generations","Action",1.65217391304348
"330","Tales from the Hood","Comedy",2.10714285714286
"331","Tom & Viv","Drama",2.93802816901408
"332","Village of the Damned","Horror",1.84
"333","Tommy Boy","Comedy",2.66666666666667
"334","Vanya on 42nd Street","Drama",1
"335","Underneath, The","Mystery",3
"336","Walking Dead, The","Drama",3.18
"337","What's Eating Gilbert Grape","Drama",2.91176470588235
"338","Virtuosity","Sci-Fi",3.88267394270123
"339","While You Were Sleeping","Comedy",3.13609467455621
"340","War, The","Adventure",1.71428571428571
"341","Double Happiness","Drama",2.23636363636364
"342","Muriel's Wedding","Comedy",3.5625
"343","Baby-Sitters Club, The","Children's",3.34375
"344","Ace Ventura: Pet Detective","Comedy",4
"345","Adventures of Priscilla, Queen of the Desert, The","Comedy",3.91203703703704
"346","Backbeat","Drama",2.84905660377358
"347","Bitter Moon","Drama",2.90458015267176
"348","Bullets Over Broadway","Comedy",3.67103347889374
"349","Clear and Present Danger","Action",3.92243767313019
"350","Client, The","Drama",3.60493827160494
"351","Corrina, Corrina","Comedy",3.18390804597701
"352","Crooklyn","Comedy",3.48558758314856
"353","Crow, The","Action",3.99159663865546
"354","Cobb","Drama",3.07142857142857
"355","Flintstones, The","Children's",2.81203007518797
"356","Forrest Gump","Comedy",3.62347188264059
"357","Four Weddings and a Funeral","Comedy",3.4
"358","Higher Learning","Drama",2.85106382978723
"359","I Like It Like That","Comedy",3.08510638297872
"360","I Love Trouble","Action",3.82397003745318
"361","It Could Happen to You","Drama",2.96103896103896
"362","Jungle Book, The","Adventure",3.70916030534351
"363","Wonderful, Horrible Life of Leni Riefenstahl, The","Documentary",3.80656934306569
"364","Lion King, The","Animation",4.20815632965166
"365","Little Buddha","Drama",2.47747747747748
"366","Wes Craven's New Nightmare","Horror",3.25
"367","Mask, The","Comedy",3.5
"368","Maverick","Action",4.21383647798742
"369","Mrs. Parker and the Vicious Circle","Drama",4.03
"370","Naked Gun 33 1/3: The Final Insult","Comedy",2.97321428571429
"371","Paper, The","Comedy",3.5
"372","Reality Bites","Comedy",3.8448275862069
"373","Red Rock West","Thriller",3.18518518518519
"374","Richie Rich","Children's",3.0467032967033
"375","Safe Passage","Drama",3.8
"376","River Wild, The","Action",3
"377","Speed","Action",3.54185022026432
"378","Speechless","Comedy",3.13636363636364
"379","Timecop","Action",3.40959040959041
"380","True Lies","Action",2.74877650897227
"Romance","Romance","Romance",NA
"381","When a Man Loves a Woman","Drama",3.88052486187845
"382","Wolf","Drama",3.35382955771305
"383","Wyatt Earp","Western",3.6563055062167
"384","Bad Company","Action",2.97672162948594
"385","Man of No Importance, A","Drama",3.41814946619217
"386","S.F.W.","Drama",2.90785907859079
"387","Low Down Dirty Shame, A","Action",2.5
"388","Boys Life","Drama",3.57772337821297
"389","Colonel Chabert, Le","Drama",1.96369636963696
"390","Faster Pussycat! Kill! Kill!","Action",2.77952755905512
"391","Jason's Lyric","Crime",1.54545454545455
"392","Secret Adventures of Tom Thumb, The","Adventure",3.83333333333333
"393","Street Fighter","Action",3.26898047722343
"394","Coldblooded","Action",1
"395","Desert Winds","Drama",4.08956982911019
"396","Fall Time","Drama",2.58918918918919
"397","Fear, The","Horror",1.85238095238095
"398","Frank and Ollie","Documentary",4
"399","Girl in the Cadillac","Drama",3.19834710743802
"400","Homage","Drama",2.90037243947858
"401","Mirage","Action",3.73972602739726
"402","Open Season","Comedy",3.75905395417591
"403","Two Crimes","Comedy",4.02092050209205
"404","Brother Minister: The Assassination of Malcolm X","Documentary",3.32542372881356
"405","Highlander III: The Sorcerer","Action",3.72777268560953
"406","Federal Hill","Drama",3.65079365079365
"407","In the Mouth of Madness","Horror",3.19047619047619
"408","8 Seconds","Drama",3.20192307692308
"409","Above the Rim","Drama",3.54248366013072
"410","Addams Family Values","Comedy",3.16546762589928
"411","You So Crazy","Comedy",3.50617283950617
"412","Age of Innocence, The","Drama",3.14473684210526
"413","Airheads","Comedy",3.04
"414","Air Up There, The","Comedy",3.45833333333333
"415","Another Stakeout","Comedy",3.57562076749436
"416","Bad Girls","Western",3.81333333333333
"417","Barcelona","Comedy",3.05357142857143
"418","Being Human","Drama",3.54985337243402
"419","Beverly Hillbillies, The","Comedy",2.86666666666667
"420","Beverly Hills Cop III","Action",3.95811518324607
"421","Black Beauty","Adventure",3.9
"422","Blink","Thriller",3.38
"423","Blown Away","Action",3.5952380952381
"424","Blue Chips","Drama",3.55555555555556
"425","Blue Sky","Drama",3.25531914893617
"426","Body Snatchers","Horror",2.76744186046512
"427","Boxing Helena","Mystery",3.96323529411765
"428","Bronx Tale, A","Drama",1
"429","Cabin Boy","Comedy",4
"430","Calendar Girl","Drama",3.04545454545455
"431","Carlito's Way","Crime",3.02491103202847
"432","City Slickers II: The Legend of Curly's Gold","Comedy",4.35714285714286
"433","Clean Slate","Comedy",3.29166666666667
"434","Cliffhanger","Action",2.52173913043478
"435","Coneheads","Comedy",2.29411764705882
"436","Color of Night","Drama",3.25
"437","Cops and Robbersons","Comedy",3.30639730639731
"438","Cowboy Way, The","Action",1
"439","Dangerous Game","Drama",2.54741379310345
"440","Dave","Comedy",2.77
"441","Dazed and Confused","Comedy",1.8
"442","Demolition Man","Action",4
"443","Endless Summer 2, The","Documentary",2.88888888888889
"444","Even Cowgirls Get the Blues","Comedy",3.0952380952381
"445","Fatal Instinct","Comedy",2.81619937694704
"446","Farewell My Concubine","Drama",2.34782608695652
"447","Favor, The","Comedy",3.39260969976905
"448","Fearless","Drama",2.76543209876543
"449","Fear of a Black Hat","Comedy",3.44490644490645
"450","With Honors","Comedy",3.09859154929577
"451","Flesh and Bone","Drama",3.375
"452","Widows' Peak","Drama",2.17307692307692
"453","For Love or Money","Comedy",4.05291005291005
"454","Firm, The","Drama",3.36734693877551
"455","Free Willy","Adventure",4.14718614718615
"456","Fresh","Drama",3.29558011049724
"457","Fugitive, The","Action",3.78571428571429
"458","Geronimo: An American Legend","Drama",2.43243243243243
"459","Getaway, The","Action",3.15853658536585
"460","Getting Even with Dad","Comedy",2.77272727272727
"461","Go Fish","Drama",2.359375
"462","Good Man in Africa, A","Action",3.10902255639098
"463","Guilty as Sin","Crime",2.83333333333333
"464","Hard Target","Action",3.35789473684211
"Thriller","Thriller","Thriller",NA
"465","Heaven & Earth","Action",2.88888888888889
"466","Hot Shots! Part Deux","Action",2.68085106382979
"467","Live Nude Girls","Comedy",2.57407407407407
"468","Englishman Who Went Up a Hill, But Came Down a Mountain, The","Comedy",3.02941176470588
"469","House of the Spirits, The","Drama",3.35172413793103
"470","House Party 3","Comedy",3.49206349206349
"471","Hudsucker Proxy, The","Comedy",3.79554937413074
"472","I'll Do Anything","Comedy",2.5625
"473","In the Army Now","Comedy",3.5414364640884
"474","In the Line of Fire","Action",4
"475","In the Name of the Father","Drama",3.4
"476","Inkwell, The","Comedy",3.25
"477","What's Love Got to Do with It?","Drama",2.825
"478","Jimmy Hollywood","Comedy",2.33561643835616
"479","Judgment Night","Action",3.14814814814815
"480","Jurassic Park","Action",3.48697394789579
"481","Kalifornia","Drama",3.44444444444444
"482","Killing Zoe","Thriller",3.19715808170515
"483","King of the Hill","Drama",2.78260869565217
"484","Lassie","Adventure",3.27924528301887
"485","Last Action Hero","Action",3.33333333333333
"486","Life with Mikey","Comedy",2.75886524822695
"487","Lightning Jack","Comedy",3.70161290322581
"488","M. Butterfly","Drama",3.5
"489","Made in America","Comedy",3.14285714285714
"490","Malice","Thriller",3.0679012345679
"491","Man Without a Face, The","Drama",2.85763888888889
"492","Manhattan Murder Mystery","Comedy",2.56756756756757
"493","Menace II Society","Action",3.78723404255319
"494","Executive Decision","Action",1.80769230769231
"495","In the Realm of the Senses","Drama",3.29411764705882
"496","What Happened Was...","Comedy",2.47368421052632
"497","Much Ado About Nothing","Comedy",1.31818181818182
"498","Mr. Jones","Drama",3.16
"499","Mr. Wonderful","Comedy",2.08333333333333
"500","Mrs. Doubtfire","Comedy",3.13740458015267
"501","Naked","Drama",2.20050125313283
"502","Next Karate Kid, The","Action",2.45890410958904
"503","New Age, The","Drama",4.07354116706635
"504","No Escape","Action",3.81338028169014
"505","North","Comedy",2.61111111111111
"506","Orlando","Drama",3.07692307692308
"507","Perfect World, A","Action",2.31724137931035
"508","Philadelphia","Drama",3.5
"509","Piano, The","Drama",3.33333333333333
"510","Poetic Justice","Drama",3.30555555555556
"511","Program, The","Action",3.66666666666667
"512","Robert A. Heinlein's The Puppet Masters","Horror",3.5884476534296
"513","Radioland Murders","Comedy",2.5
"514","Ref, The","Comedy",3.58333333333333
"515","Remains of the Day, The","Drama",3.04635761589404
"516","Renaissance Man","Comedy",2.71428571428571
"517","Rising Sun","Action",2.55801104972376
"518","Road to Wellville, The","Comedy",3.65384615384615
"519","Robocop 3","Sci-Fi",3.7103734439834
"520","Robin Hood: Men in Tights","Comedy",3.42090395480226
"521","Romeo Is Bleeding","Crime",3.33333333333333
"522","Romper Stomper","Action",3
"523","Ruby in Paradise","Drama",2.46666666666667
"524","Rudy","Drama",2.42857142857143
"525","Saint of Fort Washington, The","Drama",2.63157894736842
"526","Savage Nights","Drama",2.09090909090909
"527","Schindler's List","Drama",2.46590909090909
"528","Scout, The","Drama",3.64052287581699
"529","Searching for Bobby Fischer","Drama",2
"530","Second Best","Drama",3.2258064516129
"531","Secret Garden, The","Children's",2.64221364221364
"532","Serial Mom","Comedy",3.63636363636364
"533","Shadow, The","Action",2.66666666666667
"534","Shadowlands","Drama",3.875
"535","Short Cuts","Drama",3.66666666666667
"536","Simple Twist of Fate, A","Drama",3.48543689320388
"537","Sirens","Comedy",4.13714285714286
"538","Six Degrees of Separation","Drama",1.66666666666667
"539","Sleepless in Seattle","Comedy",2.81818181818182
"540","Sliver","Thriller",3.72619047619048
"541","Blade Runner","Film-Noir",3.1
"542","Son in Law","Comedy",3.54201680672269
"543","So I Married an Axe Murderer","Comedy",3.28571428571429
"544","Striking Distance","Action",3.03665338645418
"545","Harlem","Drama",4.06849315068493
"546","Super Mario Bros.","Action",3.81632653061224
"Sci-Fi","Sci-Fi","Sci-Fi",NA
"547","Surviving the Game","Action",3.32432432432432
"548","Terminal Velocity","Action",2.5
"549","Thirty-Two Short Films About Glenn Gould","Documentary",2.68421052631579
"550","Threesome","Comedy",3.41379310344828
"551","Nightmare Before Christmas, The","Children's",2.70422535211268
"552","Three Musketeers, The","Action",2.83333333333333
"553","Tombstone","Western",3.26624737945493
"554","Trial by Jury","Thriller",2.75
"555","True Romance","Action",3.47826086956522
"556","War Room, The","Documentary",3
"557","Mamma Roma","Drama",1.87193460490463
"558","Pagemaster, The","Action",1.5
"Children's","Children's","Children's",NA
"559","Paris, France","Comedy",3.56060606060606
"560","Beans of Egypt, Maine, The","Drama",3.25
"561","Killer","Thriller",2.25742574257426
"562","Welcome to the Dollhouse","Comedy",3.6
"563","Germinal","Drama",3.83333333333333
"564","Chasers","Comedy",3
"565","Cronos","Horror",3.27931769722814
"566","Naked in New York","Comedy",3.44444444444444
"567","Kika","Drama",3.42804878048781
"568","Bhaji on the Beach","Comedy",2.73262032085561
"569","Little Big League","Children's",3.30434782608696
"570","Slingshot, The","Comedy",3.95555555555556
"571","Wedding Gift, The","Drama",3.73076923076923
"572","Foreign Student","Drama",3.40112596762843
"573","Ciao, Professore!","Drama",2.86666666666667
"574","Spanking the Monkey","Comedy",3.14285714285714
"575","Little Rascals, The","Children's",3
"576","Fausto","Comedy",2.98069498069498
"577","Andre","Adventure",3.73995271867612
"578","Hour of the Pig, The","Drama",2.84745762711864
"579","Scorta, La","Thriller",3.16666666666667
"580","Princess Caraboo","Drama",2.77777777777778
"581","Celluloid Closet, The","Documentary",3.7684515195369
"582","Metisse","Comedy",3.21428571428571
"583","Dear Diary","Comedy",3.05206463195691
"584","I Don't Want to Talk About It","Drama",3.42132867132867
"585","Brady Bunch Movie, The","Comedy",3.08304498269896
"586","Home Alone","Children's",3.35975609756098
"587","Ghost","Comedy",3.28448275862069
"588","Aladdin","Animation",2.51807228915663
"Musical","Musical","Musical",NA
"589","Terminator 2: Judgment Day","Action",2.62105263157895
"590","Dances with Wolves","Adventure",2.49107142857143
"591","Tough and Deadly","Action",2.8641975308642
